"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"C11",0.589491719105163,-0.377462250969773,1.24553393817017,-0.27440915765804,0.352865174126186,-1.32226373400671,-0.520942865962217,-0.0352996370204273,-0.589997604932309,0.446622221255205,0.178290064929996,-0.804166069494037,0.533424748493015,0.310941722881948,-0.0220556325925286,0.198896048386317,-0.348021822123592,-0.717216616006122,-0.766129986547131,-0.288985517776293,0.376410368244728,0.596442248967077,0.741214695051001,0.077787302798835,0.510143687004763,0.846980696978271,-0.695757585495964,-0.685545205440262,-0.359507949659107,0.78034332414762,0.055283763023787,-0.129901125129547,0.764614918303054,0.157298107564807,0.477347299803537,-1.78737924890106,-0.661707898159412,-0.973398364532536,-0.123279251529281,0.264316314342449,0.363997314143655,-0.552456133002858,0.059263590664315,-0.354864625099495,0.221339785480125,0.624046699540011,1.10135656071893,-0.0247017970775473,0.0522197528269109,-0.411547389932424
"C12",0.835154395538152,-0.68070572681471,0.415948186159991,0.663398131319158,0.691540451810124,-1.2777410842026,-0.245606102580838,-0.463855324463295,-0.399540783836203,-0.544241829093428,-0.829236992382237,-0.051150834311764,-0.0911543314901195,0.515049098754673,0.182025966099214,-1.06307684143507,-0.054269333101322,0.884252620743318,-0.0245395454709797,-0.651526874094343,-0.569713341981369,0.41481835744999,-1.02457528720398,-0.520149983862755,1.05138016667504,-0.205744301787909,-0.311980891518017,1.54672840893825,0.410676517770453,-0.00310802409503598,0.914747130530351,-0.546266968543842,0.687585139043859,0.69494595738727,0.344871865201418,-0.492463529450423,-0.936264755700442,-0.32926788687532,0.0814680227202371,0.212131758631508,-0.831253488153422,1.08053793145343,0.176166007250267,0.655276236122883,1.27466694651569,0.303967165365826,-0.381682499982125,0.532169897748449,0.438022483609304,-0.471185917898004
"C13",-0.489771302838311,-1.30523567404009,0.523228954027868,-0.339033578467948,-0.402222652886097,-0.431674985649177,-0.0562652484743666,-0.116509419989241,-0.308980928165399,-0.552318310410556,-0.0558435338273661,0.0372608220140584,-0.583666971361706,0.165668947250331,0.518905010970603,-0.160470572647156,-0.0306033175288911,-0.234041269898584,-0.64144891642168,0.879673382369066,-0.150853543584565,0.0204216310152338,0.0488506901908263,-0.231998576225226,0.47727680730568,0.779295298172789,-0.023981353014828,0.456220357585287,-0.987543620117553,-1.59686379590241,-0.0436445924583362,0.293654431374715,-0.770737938663497,-0.539509516429946,1.0300529455215,-0.321494187643566,-1.45740436048933,-0.730019158575309,-0.640872857515062,0.948442610612382,-0.481423783017984,-0.347587352494782,-0.338290868723459,-0.681865065477713,-0.128092117537263,0.578116042210632,-0.0516296141915411,0.874550522931856,-0.526964908580523,0.409258232733626
"C14",-0.124370792383325,-0.0652906161439852,-0.866083679608445,-0.501143078890588,0.778011245981987,-0.385318662050354,0.760035843255332,0.236595001975907,0.262357106879513,0.147239483712293,-0.655412752259809,-0.449639676160158,-0.182652670656336,0.14952338049382,0.324831976531101,0.262184908922821,-0.917548131827805,0.262848016430573,-0.217858069610064,-0.254536226083997,0.73123515118414,-1.28214478732456,-0.854336444505434,-1.10323993463995,0.365332727234289,0.0771320681415399,-0.650289913865396,0.825800705795539,-1.29994120409625,-1.00474493395201,0.121248828128571,0.0496554593867695,-1.0038014757839,-0.0355960831810461,-0.353698237328698,0.269797650028647,1.04226227489162,0.553967671607862,-0.44897313222191,0.227767833589883,-0.185608449511658,-0.223518934289788,-0.0562389518557519,0.136498679924136,-0.120078690109384,-1.39731683091061,-0.598967059618291,0.810102273671355,0.287821938640094,0.918421532547906
"C15",-1.0364863138757,-0.471648416745367,0.021589965097382,-0.329783918437514,-0.00624693057003198,-0.821549131271821,0.465749838703699,0.38917432302329,0.279263945218976,-0.684002285192625,0.866349537000654,0.188833763918287,-0.958990841898865,0.0217569342317231,0.875875334090219,-0.718429623455442,0.325829871328583,-0.605018678977254,-0.208850960664731,-0.652109397544268,-0.0905000759730722,0.585068002013694,0.104385017611326,0.477838636353475,-0.893369416722848,-0.380567081004832,1.78184898813597,-0.9411231170409,-0.144202274462867,0.686816618263317,0.391025789639168,0.160236108508871,-0.484316771457528,-0.564009642710647,0.165840559080099,-0.746690566912338,-0.954706023355396,0.723075965873332,0.883627403133172,-0.394527205648619,-0.276100605823919,-0.166294591921486,0.403327363167016,0.216807598535812,0.369161786469918,-1.4040200865282,0.962658018709686,-0.842064966132693,0.152788245652382,-0.129887851790906
"C16",0.669783041311641,-0.732566160601128,0.671121730363576,-0.14346821649129,-0.438131402039525,0.455063894719827,-0.187867234945756,0.310872880975004,-0.0999175290945789,0.892458114037072,0.141516063566701,0.829782085639433,0.596012294127064,-0.569567924967133,-1.07643892682738,0.222629266888246,0.0870808853453454,0.304247769674659,0.207085788918468,-0.933850421942835,-0.0855999856794183,1.07220137339329,0.330642323690938,-0.721326743786652,-0.311260574527782,-2.02840637725636,0.490448588000829,-0.573143677144701,-0.41647079083004,0.394826321867392,-0.283127314250088,1.11707089241138,-0.478452928087329,1.47956437483966,-0.874293511674462,-1.06705830920673,-0.805030721043018,-0.56989852171007,0.242126623605412,-0.477626395223695,0.985390098203908,0.539437197020621,-1.61417077633339,-0.179281766105928,0.413525083883868,-0.0345431790810742,0.325506098541677,-0.63299259975447,2.6286019566808,0.253355238466861
"C17",0.439980125200566,-0.300311706860225,-1.14740285447437,-0.362472269987886,0.904006528616188,1.1540049067059,0.083710359271571,0.403768035850711,0.468118906348496,1.10694097364472,0.09037987783539,0.205974406806945,-0.731789540872888,0.290322977200981,0.604418328977679,0.0287710437938403,0.561385717702413,1.20872520625891,-1.32728727834087,-0.467497358704968,1.00548680407511,0.198918390261317,-0.470803600439028,-0.214335165549752,-0.283800955046146,0.422669820389294,1.09451279233063,-0.419227268010818,0.472323185743263,-0.111995830676837,1.10074148599872,-0.25725684327561,-0.117544188147692,-0.176537165571233,-1.71346061037339,0.390635492020873,0.236370229954307,1.58449710330131,1.01792739101869,0.445978961389731,-0.557641833474374,2.00828151093959,-0.76732801103516,-0.0279842260345709,0.674735463012909,-1.21373549637272,-0.66417155270843,0.333090689510755,-0.661683316277666,-0.134637777767428
"C18",-0.163709500458973,0.481804609735659,-1.12624367150751,-0.240853341371244,0.3192935104501,0.460393652643838,0.248069544479534,0.973582971183805,0.810175495694899,0.0338758181768569,0.154562044332926,0.16986422194644,-0.0959627697181947,-0.261815359349766,-0.0144599376403702,-0.178187895068177,-0.647097625664504,-0.0172610531110632,-0.765430644797718,0.634426202022615,0.604655987907829,-0.313249285386087,0.657337097484494,-0.291980502148801,0.136661669590522,0.421514629622137,-0.666484415501343,-1.57589785070725,0.638564508478402,-0.160438082137252,0.221953887617472,-0.296004678229956,0.227893265385779,0.24895276660337,0.679475709129605,0.306193448294313,-0.369346058523354,0.475006257769132,0.704211578611006,-1.4015047254129,-0.415703325451724,0.119164054328926,0.147624962329973,0.000942407974420778,-0.76408381707657,-0.276205744462877,-0.533280090347881,-0.515283004610042,0.0988977621264823,1.05342198962388
"C19",0.197668656714588,0.611352558037869,-0.0245978743314982,0.135674537635846,-0.756761697075905,0.0210630647819772,0.435621803082377,0.857833195953893,-1.17170474295839,-0.980530851328257,-0.311219673563762,0.100866349815767,0.0205828761380845,0.910660519104139,-0.327719952783329,0.139490309941307,-0.634351430969232,-0.275286345543966,0.523822320132555,0.223123323417456,-0.536734437927602,0.192634924752153,-0.550809019106251,0.373600794809016,-0.718951084837616,-0.16845520111853,-0.56667648768457,-0.147986946580109,-0.579821043163856,0.616911947254867,0.157824073868249,0.143026023051556,0.575704560381543,-0.605085331637704,0.463165191593539,-0.683154517762299,0.00781695269166634,0.797687789204295,0.0685499345196045,-0.208916659353723,0.0809132911171599,-0.498664984754333,-0.136437113027947,-0.134211980193538,0.568463253208566,1.93761178981532,-0.260028884591608,0.745859732029164,0.512285405898379,-0.782975446501007
"C20",-0.854018256069274,1.1067432553002,-0.330660379982216,0.492193271500224,0.169015108395859,-0.809532963357521,-0.948661639157554,0.258911484285866,-0.117395316360118,-0.229777648991188,0.157786943631917,-0.373999741173627,0.657301480464191,-0.89942445389593,0.803102746073769,-0.269229000706087,-0.782026973941217,-0.385283640455368,0.960471414755416,0.347678570960711,0.483227093420234,-0.644545207876822,1.34641895105176,-0.132095744088732,0.309776653261917,0.860989325218233,-0.417911304094336,0.784271834704229,0.794317860087754,-1.72694312769911,1.03460747338181,-0.46135717009937,-0.592551212183183,-0.425352653082897,0.255874824477692,0.844235581259829,0.601719783006968,-1.23676079484496,-0.845009688523334,-0.183653052796313,-0.376169353037775,-0.42495130806994,-0.480867299118752,-0.709228785544084,0.704538851133138,0.422102000856835,-0.936805855062474,0.296423104684672,-1.3943050120629,1.19384902379359
"C21",0.586690478775715,0.582161641104166,0.321805055600557,-0.56998053659458,0.144549401016704,-0.198578210388647,1.01103707905956,0.148987432340084,-0.718293342184657,0.425904236232067,0.160814199742521,0.0653434378666301,-0.366418588394265,-0.154944018974843,0.281892256648586,-0.431040955445267,0.645655870122624,-0.00109505036664093,-0.0119919547007222,0.0648225302220629,-0.138476081665051,0.843858929231772,-0.632276482855707,0.107461601327287,-0.461864436280174,1.19402876017114,-0.0153112282982268,-0.129311854151072,0.828593795362935,-1.30811474690293,-0.424810327904612,-0.303110697365786,-0.514909072415988,0.225371275672115,-0.209022861879236,1.29276536333085,0.053007561913453,-0.497472732123801,0.529939157986021,-0.550603823942789,0.317156540046612,-1.07380945956381,0.53111939380889,-0.786974965314563,0.251374598066501,0.35023980746349,0.600247309043586,-0.461367784339153,-0.364139003698578,-0.202455348213416
"C22",0.148298321175594,0.825071249727289,0.953873056705689,-0.260544958654902,-0.628908534900604,0.758755039293983,0.933382343433285,0.0946896684402827,-0.00862859029702663,0.313533980668551,0.297838958937255,0.70928237071596,0.588293660530522,0.186482647503464,-1.02943407222721,0.424564673937849,-0.514672428540438,-0.20811919638923,0.507606576174815,-1.0522015874024,0.0416311512268897,1.68971878326502,-0.439097771901371,-1.222210376677,-0.230332745215193,0.0394168920408038,0.0315148219812684,-1.52799752025499,-0.403164443807212,-1.72825959708641,-0.36614227190011,0.0713823580712182,-0.00803663697281928,0.529344433800167,-0.861649886752166,0.995981176659367,0.775845289628506,-0.347216474871559,-0.582337716432742,-0.344901284500109,-0.0241593435710586,-0.529817271197069,-0.431828518690168,-0.105691672596852,-0.165057618341928,0.45451884279212,0.226886338313824,-1.05048869394289,0.620878841431341,-0.868953457732192
"C23",0.848717602904508,-1.65990007096015,1.38193052597548,-0.577629460814144,-1.06293368091245,-0.669212067553807,-0.343705958796413,0.619275489057891,-1.33814032834869,-0.518950950264824,0.264377553184935,0.0531660408606643,-0.299149099297605,0.57223052307231,-0.831700898354822,-0.664945300548055,-0.532602676668635,-0.313628271072281,-0.307215238074268,-0.924435401375492,-1.46532987838151,2.30346765163022,-0.592795695788216,0.717875862287499,-0.115163160580821,0.418554184906105,1.73224774625099,-0.589009431619265,0.410688645300196,0.708027805432727,-0.385577547655201,-0.987002707920421,-0.542588860111526,0.42202993394984,0.704816276698673,-0.682025576150464,-1.30174136414943,-1.46516424322784,0.571180919165266,-0.860775315954122,0.465014963899226,-0.91817822110559,1.14450305198881,-0.566477124135242,-1.24321630588308,-0.175758614333422,0.84472466320864,0.189951732826164,1.18048792196828,-1.89723934424159
"C24",-0.0109158719515724,0.536995850042228,-1.08003834368514,0.799888080253044,-0.484638177879723,0.517527684455862,-0.245359680825196,0.914691762746984,-0.938293377360471,0.189472779034227,0.22741416602065,0.916743490557,0.410257412561353,0.231959871836708,-0.864738430849448,-0.555071897845671,-0.279595472026169,-0.211235186819049,0.333531277715751,-0.178541432582311,-0.892923858601755,-0.806300169807147,-0.182001449965672,0.483898207573185,0.923126435100284,-1.17378569156682,-1.04561917086141,0.284186319519943,-0.675063343257484,-0.119730449454131,-0.0836020289197594,0.0221739921690862,-0.51816204762295,0.577708871894431,0.605854926277545,1.78389539717993,-0.426340748811592,-0.451473497083763,0.612065738647765,0.34966137944607,-0.138307057944323,0.859638927365346,0.597194094143552,0.299498080554004,0.247872337057848,-0.0289811062920272,0.900603580153307,0.822438097320549,0.41932530434624,0.618538446606429
"C25",0.100114563864164,-0.805093106281953,0.18891410440927,-0.805706002597456,0.904011276114929,0.0866240992298691,0.734569901818082,0.206168742641109,1.09000820011642,0.911501222811169,1.46826061184128,-1.30865052446305,0.0680184164639553,-0.628007387171018,-0.856445398704057,-0.793205663463712,-0.858393876376557,0.150894148883675,-0.338688545739709,-0.403244791490998,0.592351045686344,0.131772910638769,0.337582647424801,-0.00708887984481788,0.492391140502769,-1.03061957916467,-0.828323292469086,-0.532882023999465,-0.446911693567484,-0.487177978134917,0.700678051116143,0.319298644850742,0.580572846514842,-0.0457761952329945,-0.0440463132069478,-0.111376949824225,-0.62152306708933,1.46409566224537,-0.242222869184265,0.116303547008163,0.803682840485832,-0.371804366973546,-0.586828639142722,1.39865534372134,0.328824217615159,-1.38899936942855,-1.7642883380963,-0.733316343476013,-0.157256422360095,0.750548155356448
"C26",-0.127164634559864,-0.141575905200872,-1.02223606460802,0.311984201284398,-0.840796514155521,0.194155989979567,0.670763074449922,-1.07651293917933,-0.683867677289824,-0.0509389952952299,-0.179167492022703,0.358861146736861,0.576836038349199,-0.443642013817464,-0.970547450480089,0.937971451022125,-0.763261696738861,0.854703326968957,0.074204438894864,-0.602702283602046,-0.0783172008608395,-1.77670782147825,-1.58186727177836,-0.16055881639244,0.619863995323618,0.422660516936919,-1.47560005113441,-0.327171821671064,-0.522598316084403,0.598783037924966,0.0926195826290423,0.141012526674755,0.201583224561987,-0.490514679062663,-0.74824673468815,0.718592085626839,0.0111101497525142,1.05986356652311,0.317335315237429,0.40691576024326,-0.0123351992153103,0.325580189350999,0.127934956137928,-0.40829444217556,0.32085056195848,0.536766520832436,-0.344364391358517,-0.0218119038733075,-0.276302412364177,0.346112965475001
"C27",0.218459105011833,0.0657382138692322,0.663111338252772,-0.444116311875605,0.0254687843284225,-0.354091282460891,0.449135840694406,0.335482108639503,-0.858469319252693,-0.770132211228394,-1.02178546593116,-0.241397324902551,0.700402378103237,0.78525723882201,0.211968500826141,-0.620858497456789,-0.390100022379686,0.193685677588146,0.360956826532706,-1.07354679123329,0.642932787655928,0.365484022644807,-0.0782349608965708,0.869282458614274,0.617555458653143,-0.245891509242772,0.754786549202984,0.647030832257108,-0.371882943546986,0.765702958749882,0.25189013029128,0.0318462082435134,0.705357580732339,0.126078319744778,0.158411061732817,0.638260778093965,0.391862042744633,-1.4160632509562,-0.992306576313816,0.750726844606284,0.898297941971001,-1.00445842034499,0.787864393864317,0.0830784105574686,0.407270451783644,0.220622211573807,1.73552196917844,0.587464530678952,-0.488851193758881,0.352582091253442
"C28",0.671410809798376,0.412107122908813,-0.974124751421843,-0.0265682694911619,-0.175866510822618,0.346481703830108,0.316915712842562,1.41765159122772,0.407062770035294,-0.606854079585832,0.841326510724384,-0.534554680851076,0.307941310545425,0.687788542739483,0.34064805313928,-0.23753039248987,0.197289517961742,-0.318892690828665,-0.605326335486089,-0.422601344556148,0.524928781685721,0.655277349243137,0.18113943288348,0.0394919724126685,0.0500107550880674,1.09591624055483,0.520842591381508,-0.566075843044756,0.622400489151688,-0.711867059666704,-0.348921450310634,-0.606655395786923,0.848930208357446,1.02649549028738,0.506374828782677,-0.228540245674462,1.3722185666048,-0.85845626548745,-0.301906428035124,0.626024815250752,-0.0622654676413509,0.426408107951583,-0.767871042686759,1.54653673632027,0.0406544951593411,0.931665139174228,0.505305277206399,-0.0811407274359864,0.0943993551504651,0.971887376667443
"C29",-0.109418140877659,0.559638012068851,-0.223531790395587,-0.756964408970152,0.444977662987516,1.30725460163005,-0.68639438507309,0.6584214671472,0.375352449523346,-1.50152715719461,-0.195265315918399,1.15842288463236,0.30504290731712,0.724599153910154,-1.77643155442529,-0.130133525474749,-0.70578981685256,-0.824025050375398,-0.316944321774051,0.129014565655533,-0.253119454347458,0.226913117209595,-0.56049052817911,0.468394299200878,0.106710848172794,-0.729734311029908,0.317081274202822,0.563952843546342,-0.533764436258675,0.523830584566436,0.158077543056095,-0.0198132523057242,0.824383721687278,-0.667357487372347,-0.910379305397849,-0.396665081603861,0.576725335756834,-0.624814248473764,0.0190695198178064,0.205998916551649,-1.14357009288999,0.75776658744624,-0.308391740268143,1.0676400309062,-0.930871630769029,-1.08855454170585,0.574508572209408,0.0516943708071826,0.241445984610696,0.494238517757122
"C30",0.204870146336543,-0.657345255175517,-0.266109740680417,0.177789036962025,-0.100150988039023,-1.21431265741587,-0.510471783989578,-0.316223040866959,1.19697521320136,0.277321108748234,-0.1284181333624,0.105423462797912,0.36139214781446,-0.538557193704837,0.193120690070315,-0.103427174655431,-0.397903463226862,0.493340926162061,-0.630796048686443,0.30401770515842,1.20766853379789,-2.12983651823513,0.674181971638394,-0.342612974538705,-0.401118951241541,-0.103695579043497,-1.68274406781391,0.771984779636272,-0.926877320377211,0.671965651071025,-0.281853656941875,0.233112279844057,-0.240215603874877,-0.324313129761667,-0.52659749633309,-0.916995528599096,-0.198671286878142,0.813208328505441,-0.20287119729633,0.409489011867567,-1.04450378003161,0.739682431010264,1.07052188058925,0.0457040070251279,0.484372473139907,-0.829583924257873,-0.307665997774891,-0.116749843366942,-0.730107642322293,0.0821748086533816
"C31",0.0164864789272169,1.56769883225726,0.361572308526519,-0.859513324813483,-0.193742437685293,0.302561630163198,-0.357668192038867,0.104365749192437,-0.465047526322365,-1.02954522514614,0.180690282575919,-0.344424423280712,0.593977900774353,-0.5808881466958,0.135209232145433,1.12126162820761,-0.0905325817524712,-0.472215846045824,0.630752799527407,0.609480466164243,-1.30758175630621,0.818513553940319,-0.185381163671762,-0.165193158629296,-0.295755651969292,0.534591137048736,-0.299074469686241,0.23409615709194,-0.888398332075281,0.322469663807308,0.227597161137252,-1.107521824684,-0.380959394115467,-1.25171208754943,1.29953182154575,1.28646225411882,0.333665794908689,-1.24956546764868,-0.287801582934164,1.00471988304398,-0.0758540144570877,0.180220455911573,-0.397485202874027,0.32676784965582,-0.22678656039686,0.327799474372362,0.311009898460783,0.79327807684867,-0.391097664379705,0.0859330174293063
