"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"C11",0.616531943018893,-1.06229796765385,-1.17580461099358,0.801108034161524,0.922941863772313,-0.382768223343788,0.0634336751637809,0.231908249596051,-0.528324500238389,-0.0824868666858772,-0.345346657041767,0.501716817118805,0.1400228720747,0.5687042655766,0.430321185472005,0.755152607087171,-0.174255470375752,0.83486843405542,-0.659849395779777,-0.624658840217043,0.598804015354603,-0.0438253596103153,0.500913566347799,0.384363583040294,0.192747406031884,1.86461071441005,0.175211524264794,-0.447107218087675,-0.437492408735494,-0.108377525135598,-0.551284899571177,-1.3564526408306,-0.00403467947727298,0.0728598849377201,0.158445723219107,0.0266295667558204,-1.31932771328645,-0.295939196954651,-0.216374555440987,-0.230345415085937,0.515548259378892,0.210944340541878,0.179652097880128,-0.403590411207136,-0.424371505261362,0.0613139737444434,0.515812597772766,-0.701814800715417,-0.65572251547156,0.679414088213043
"C12",-0.48635360676583,0.768824671807602,-0.650700750475588,0.616764615093853,0.142565678923574,0.808332917676773,-0.199057335422561,-0.381421116859711,1.04966470925243,0.0876362664827335,0.229769153299088,0.141142741917829,1.41718803810053,-1.3134055751034,-0.991410795367089,1.07210157768774,-0.900069866144524,-0.414130966408885,-0.289071768397138,-0.187391069428728,0.717973270386796,-0.71020273682177,-1.88826806661319,-0.0510011833630716,0.462826564739949,-1.41837538229442,-0.148232255547899,-0.317761802454919,-0.530189683952571,0.738440784196111,-0.252141863818959,-0.448597559688326,-0.92397206972783,-0.805831682190363,-0.77778424985563,-0.751863787815445,0.131893617063369,-0.4363232610515,0.878225535999589,0.606680943114651,0.509532566441836,0.425701682155066,-0.15529566216107,-0.22712734039116,-0.325038685623802,-1.2082018398886,-0.560767358924987,6.64688923839802e-05,0.445885672115538,-0.718803419879636
"C13",-0.973258984074121,-0.539623079803095,0.747156981675977,-0.241946760934252,0.648087400935979,0.109626304853142,0.791881798761284,-0.430964514854071,-0.0252925504069261,0.155695961557201,-0.0571040807929978,-0.496425290987253,0.479899944189206,-0.391661533341016,0.205323229236045,0.811899293185297,-0.93261683184067,-0.24630939204871,0.207138964036537,-1.04398038223989,-1.03152674100908,-0.0612305681534515,0.225949607192626,0.513670665264963,-0.0657741149265998,-0.0921625892235066,-0.352455013962012,-0.887480281157119,0.925421444210064,0.433092914961556,0.728238600173768,-0.804670155861834,-0.0450971539586399,0.533959714934176,-0.13997489582025,-0.487721644930396,0.475486923547878,0.0581288617766211,-0.44022076158642,0.113849199752289,0.128339249419316,0.0147606482643451,0.297638309515095,-0.290645760078449,-0.879068875143103,0.984447792708493,0.183201334108184,-0.732636066438581,-0.344031885389416,-0.554407234139484
"C14",-0.135976944107653,0.619127048455883,0.346812151175521,0.370316407136718,0.0121858012586113,-0.420754658424058,0.721808137406367,0.329956754932131,-0.339736511795857,0.797209003853508,1.0750934026645,0.130656520607624,-0.538893276191107,0.707714363061271,-0.414222551576322,0.291585725331224,0.213673541113265,0.937659726109445,0.322903971775803,-0.634244276499441,0.0324037520382342,0.96579664381961,0.989749522997248,0.599105153145095,-0.947171168265385,0.0821615392919702,0.584409466341921,-1.00324347887729,-0.478287081497909,-0.395668227222863,-0.85626410015154,0.389129324252931,0.879792978875602,-0.02805766133229,-0.328743033947638,-1.0573677428967,0.548576071193395,0.342774256656771,0.0442090969809874,-1.46890042104673,-0.412921040115274,-0.93125209916669,0.0806028345328933,-1.11816471283425,0.124380003591426,-0.194639234575444,0.114404650991833,-0.607884946528632,-0.453678196070996,0.0156483464297329
"C15",-0.944746123815578,0.121577294876019,0.480464631900887,-0.800933161167112,-0.312535278309005,-0.406859770832771,1.2759860762164,-0.260846721226925,-0.930712544837747,-0.234691933695847,-0.245697155766602,-0.345982592270177,1.59388250201231,0.887450857852194,-0.204950734860557,0.559652496207053,1.04119855196864,-0.0845020579772228,-0.325171768449896,0.784262677328423,1.50297573875705,-1.05190074596319,0.34524068504756,-0.0204286690967553,0.768114892702895,-0.705268135436856,-1.03869183628043,0.403126826691503,0.0760429805756036,0.0508665137142821,0.156040975672699,0.630540370378592,-0.68303586312206,-0.599931228245747,0.913486538952435,0.187719503357235,-0.556706521828587,0.0931792986203574,-0.756539868180899,0.567845926821738,-0.375046794093475,0.826999697845071,0.293705279176754,-0.380508887029611,-1.11481022974575,0.6319346471655,0.28668812393328,0.470207457120922,0.229910494550531,0.337720741564163
"C16",-0.865414108375089,0.210893233754816,-0.688226337109056,-0.352140032187521,0.804426236747009,-0.068778451653925,-0.0454293856729955,0.458538491653605,0.250559398045374,0.0416232256892592,0.199752172108123,0.0776655487188607,0.322443463888541,-0.277955091867786,0.0368163685661665,-0.587108237069087,-0.158794273209013,-0.159250358464348,0.913799374862241,-0.353179165289599,0.674343842123143,-0.0774215736732551,0.0292681707981079,0.340555158325169,-1.53562657764343,-0.397463579026625,-1.71359783506384,0.148342803959955,-0.821619910078952,0.30107445559885,-0.553199113703963,0.260582314203099,0.513447563252153,-1.58808393684688,0.374153083992619,-0.695983572707051,0.615820233513178,-0.327030063710904,-0.290928487502558,-0.622277546844097,0.392653857461243,0.232286831216159,0.0783022004038578,-0.711027375584075,0.146655047876082,-0.0422140028385271,0.0169789916527612,0.974764581330527,-1.40120738732386,0.325349050251538
"C17",-0.31396056245008,-0.400444859488572,1.10172801762708,-0.430080395799642,0.621980701487867,-0.0208027301739509,-0.154228481299713,0.671129854851975,-0.149180453445773,-0.247373194168297,0.511239488833367,-0.326850206297069,-1.53764434779548,0.166073372948593,-0.262016392346055,-0.107502765460895,-0.373081372483513,0.149679908579596,-0.134458602360215,-0.485602907860664,-1.12722775512811,0.753249954848794,0.636815506023336,1.04020258663485,-0.127091498805536,0.179765873266702,0.0501948973190475,-0.168138461180689,-0.872217080115975,-0.102998496790932,-0.146348656025874,0.489945510974935,0.156896756263703,-0.277488747901718,-0.31403356195631,-1.85701258997792,-0.786938699550941,0.216383902028605,0.120641309503382,-0.38182740098956,0.145280564266936,0.604229627670298,-1.08903419578157,0.600021464928639,-1.56303480951963,0.733811010336588,-0.285852980744925,-1.30182215635832,-0.695567604512861,-1.42539470380004
"C18",-0.204276935224936,0.128477121929176,0.186117056293452,0.196588263703768,-0.263836339458398,-0.909451016646181,-1.03056761802256,0.40285551826605,-0.551675848064087,-0.389229706408141,0.156510739594676,0.325975975851852,-0.379196859290098,0.557040179603396,0.734684226648173,-0.0365673376339794,0.458766640536278,-0.335133580921122,-0.74319236467667,-0.258041279561594,-0.745831218357065,-0.713136056505401,0.564787201332115,-0.759470724720222,0.805888758871337,0.623192165562885,-1.0627372347163,0.057402032490755,-0.109158170292919,0.334450463554089,0.221350007691309,-1.32958143123015,0.581196042005653,-0.140411004156536,0.396857209706159,1.6018992123066,-0.316071214470113,-1.85343538292979,-0.478283032573504,0.915531633222158,-0.196786343809993,0.237214098173314,0.210567362307444,-0.797329906388182,-0.565713068766645,1.40047443456899,0.279608854206791,-0.567718122605627,0.296594499255254,-0.230925265554271
"C19",1.16223378443737,0.209840346526341,-0.525623327436441,0.613745899502185,-0.0491525767339255,-0.596156337681719,-0.412462501481647,-0.215593078515396,1.70236199523222,-0.406918021106934,-0.586999575883662,-0.153610322978901,-0.521924575164143,-0.585764143806885,0.748158772245671,-0.113966734092365,-0.989614686735599,-0.0291691595089515,-0.0490497559523303,-0.033367690374836,0.473266560832423,-1.28979851595203,0.58505059571245,1.05174489138107,-0.287257360245818,1.16842754213373,-0.960711209673962,0.566512979155532,0.0998355852976285,0.274152527750031,-0.52250768416413,-0.730966806252778,-0.62802656464371,-0.0742734733157069,0.938373693418372,0.655704529651299,-0.57852463167477,-0.681563638528227,0.0961702067901004,0.64340941626658,0.255070861797739,-0.739457320748394,0.464868183191067,0.0151591898143772,-0.406241255722702,0.630249964635547,0.699225370189078,0.748039871909172,-0.359043660059461,0.45222140503383
"C20",0.267609292353535,0.0130393406135779,-0.00409119196689237,-0.550657174423821,0.167800626874224,-0.365275287569818,-0.813552115011863,0.122036616871679,-0.711282435531326,-0.298818131124539,-0.491344056226629,0.0175246896543964,-1.52886609878531,0.840854182822174,1.26797488334952,-0.0186932738603928,-1.10735046520532,-0.33373092674976,0.41141881874967,0.226102792266499,-0.696496293296742,-0.606577095293528,-0.346908165361394,0.205838761739315,-0.794174929759389,1.35089790363316,0.748841293758811,0.94825619308308,0.690229712782668,-0.278273242139936,0.863636036594541,0.460277313020488,0.294303199977412,-0.212994481360465,0.31881089541653,-0.718791272789302,-0.122333474316668,-0.716589757440079,0.105305181861409,-0.438021366700398,0.151807436329178,-0.0742705099417579,0.450353160470886,0.216462082267498,-0.706728579329987,1.21918015104555,0.147813860452878,-0.922486106810448,0.281898070160845,-0.359201418293648
"C21",0.297399561742595,-0.0896507305233103,0.655105706613227,0.744855668985503,0.109781255141619,-0.708889591547457,0.0993580302092894,0.00116905535928508,0.0230121897195193,0.433960008739627,0.206005112130453,0.831386402949533,-0.608640742926269,-0.0690148684614862,-0.556305029279462,-0.235091361135894,-0.387882389317609,0.405429503302405,0.657688830988539,0.666925870504218,0.310896138531535,0.219764669251514,-0.586259228048189,-0.499924469975006,0.429537798736132,-0.38128461590159,0.345615597752822,-0.72212188163674,-0.825401205746223,-0.833292455517918,-0.0384064652039387,-0.342628451036032,-0.556403958226785,-0.0508609962757417,0.419754923714939,-0.54380007099186,-0.0961987419510491,-0.36623624496083,-0.143907151137313,-0.205115283421494,-0.456082731839232,-0.329548765414212,-0.787323164111047,-0.169620117620383,-0.237514234602547,0.636125550308499,0.750189700197824,-0.226413457091692,-0.499069418141579,0.0853005392800301
"C22",0.524409224488933,-0.145077657039329,0.991153790729084,0.215483591187029,-0.748758392966601,-0.633436688906086,0.287243238438413,-0.235264618512087,-0.223451501470765,0.956255213049861,0.997750981281395,-0.310773459093936,0.170594159862505,0.503418154651962,0.697979986872797,0.277827174222417,-0.370373559943112,-0.274184546031852,0.853124491394128,0.279546372404349,-0.462347955958967,0.00920965367487168,0.0138315541098185,-0.175053386653239,1.17437934069982,1.38124818451892,-0.815179392940982,0.133922348007,0.222582372366339,-1.62078886959184,0.0224057690943432,-0.584975201110181,-0.685075555103669,0.321572796473673,0.0409927493136431,1.02130365489672,1.06615869280434,-0.252974808629695,-0.229355015166273,-0.402545465962546,0.210949152862185,-0.848110813630308,0.272505314031942,0.41450689713201,-0.849872237091978,1.4807183803334,0.0908540305312439,-1.59223937708364,-0.341126811946902,1.46234196536385
"C23",-0.82423896918737,1.14028163617754,0.929808865036154,-1.36895341914429,-0.300260410192245,0.241158261502786,-1.06715771038404,-0.573292417634941,-0.111773485292503,-0.192122346123481,0.143350715608318,-0.0764824138433717,0.0107777373281437,1.38138119609197,0.0775977004198738,-0.457536800962945,-0.503512387302889,0.188525189993871,-0.264933925751994,0.110667846800328,-0.556692909341633,-0.269944369953521,0.550026127127191,-0.104067653020459,-0.0332621508231728,-0.0977503446837396,-0.01453249804241,0.194196639685597,-0.594552192019277,-1.1138815096171,-0.0454320838211593,-1.34889196650592,0.591671176096151,-0.9394927720563,0.649996194992693,1.52314479754268,-0.163993649956405,-1.35036986981383,0.434637263261906,-0.213054948672213,0.884918568243238,1.11033891353719,0.864430439201953,-0.0295402400165171,-1.04184867178168,1.04027581833092,0.772483767131719,-1.77864261180936,-0.262194352976073,1.52111586892081
"C24",-0.587823203312914,-0.0510643611577485,0.632959378877986,-0.346146151805197,0.359553332654258,0.315655150953933,0.965638983637189,-0.0512547532669291,-0.0542016284997062,0.00153963896531953,0.635260228940391,0.521163843495761,1.28773742969328,-0.315815597350076,-0.420556222690629,-0.08471358956583,-0.0156091686933992,0.959353528689837,-0.0348748466348379,0.27227756782971,-0.316368737822823,1.40762230825985,0.551098005128552,0.414321341495505,-0.226517159475775,0.968856534269682,0.338146801156235,-1.34846302232629,-0.0298647493778641,0.313467734598549,0.588312599657955,-0.32995120044677,0.0098911541969863,0.544264094788199,-0.983793094638063,-1.57341501587735,0.990641381089245,0.624028678061324,-0.136360692047791,0.748891708759274,0.0380285574494742,-1.5922995929917,0.536174731236224,-0.582143722415882,-0.51823051348966,0.423460778071283,0.229213886902376,-0.263701895715338,0.678903983651931,0.214135796959802
"C25",-0.0562201143862327,0.700488572284657,-0.144720352973983,0.21180912746948,-0.129310968264181,0.780825906079092,0.184731761332528,-0.565365959106419,-0.26255571566816,0.750688406951537,0.817636065310771,-0.232154429382031,0.931027613220272,-0.321227055720877,-0.699748121539,0.0997312330841259,-0.626367114950902,-0.570520633610162,0.91989927310164,-0.730845122771218,2.23928057839737,-0.672063802340272,0.052005586573107,-0.660786824161743,-1.51453146699799,-0.384043203467085,-0.330576443930191,-0.254541359307051,-0.0403350682763083,0.787343964354277,-0.0440264044041424,0.209394388651583,-0.128561965024786,0.11522495376621,-0.376823593268214,-0.00757281366050894,0.397686659465275,0.573782668666772,0.285462034156865,-0.427859265154435,0.110435387759067,-0.282979739380679,-0.0958499705844523,-0.810626451056043,1.29356851331645,-0.155891811258267,-0.332949536775035,1.03781095610635,1.17808549915577,-0.508770218072199
"C26",-0.00722327766944814,0.485038284425867,-0.322526479396783,0.546496603702103,-0.152684792100618,0.19890236557105,-0.211545036018056,0.29327437920543,0.143687241112486,0.426612199732839,-0.775216814451954,0.740542776164646,0.263730602966945,1.45538448965811,-0.358167825214581,-0.193409850323706,0.531582705450986,-0.297011474413703,1.44220423828054,-0.283504278051918,0.760887405034234,-0.936203359224235,0.23071219685611,-0.491912000667457,1.43863180097532,-0.254591476281562,-1.84011671285365,0.531877096674826,-0.138802979733744,-0.637827690594634,-0.27906488528855,-0.716218866216674,-0.731684841032641,0.226987165491339,0.32856640910594,0.599336098952396,0.560749631254146,-0.760325706358793,-0.489479558782873,-0.0773055804631529,0.224167656121399,0.20697023421617,-0.254308660524834,0.391563994588688,0.858465486306117,0.108129689646535,1.61349549218087,-0.758621444673057,0.825884472720926,-0.220251415850707
"C27",-0.0573334598328806,0.729717908011918,0.71354617003593,0.397063799306996,-0.00506641685729384,0.395475972879645,1.42999794977485,-1.229436688198,0.14906374739611,0.322088871597423,1.15892522864838,-0.52846889125945,0.637589127519489,0.358672138373875,-0.026866341147351,-0.372116300325629,0.19405585723452,0.375221513885722,-0.177671641605684,0.1245436926733,0.321975810681213,0.613666474544235,0.282525124545394,-0.408553809201464,0.187225338645942,1.2137490482358,-0.0408471140922178,-1.50480500664182,-0.0392477564953847,-0.287479278715096,0.227666600105347,0.704184658867759,-0.137863013845734,-1.04803684102349,-1.03915256975615,0.348949647958737,-0.355128626361846,0.649122038329296,-0.299579552973728,0.347075835702621,0.346520944727213,-0.263116870664579,-0.864541154624134,-1.28632663084241,-0.58953905773019,0.486228369060275,0.611483391586657,-0.411277950320928,0.293800053270563,0.260047484286357
"C28",0.319989120789156,-0.573802738081214,0.22051130310961,-0.607169687291364,1.31890463290898,-0.123253615197995,0.190788225877253,0.402062494987335,-0.178801161338081,0.115836457513213,-0.29956068618861,-0.345575314974619,0.120799586829349,-0.22935763873039,-0.418496773106872,0.263078363707496,-0.557720997840457,-0.35774438428753,-0.197513998527822,-0.376349680964459,0.0514010015662294,1.66965444097933,-0.0065924390117464,0.292298695971261,-0.424632375175264,0.505109416584593,0.576737387748867,-1.02284771473041,-0.193743491723341,-0.926338391551383,-0.855324042986564,0.658444760693341,-0.204116332999021,0.570611989091225,1.4284554410659,-0.836487800407789,-0.0418823162442558,0.643809956071183,0.28930745745465,-0.859939945533618,0.602745586661805,-0.312437553121658,-1.17293265971606,1.0613262317998,1.37916935064935,-0.022980244286816,-0.984662271265536,0.64112759677735,0.219547082471789,-0.102355426203747
"C29",0.291109500330103,-0.543543026242388,-0.399242703191868,-0.82841576556496,0.0406625906640272,-0.465139388877553,0.0994720792543216,-0.582371769678206,-0.121609898768104,0.396696140118315,-0.0987569266214749,0.153509309804703,-1.18334320976657,-0.102014829754849,-0.303836848127475,0.200059485193154,0.69499214495449,-0.258542162415199,-0.293230480747974,-0.714096369897462,-0.633588295256385,-0.130969156029921,1.11836870462639,-0.364413897033673,0.117583467581627,0.294335014705126,-0.0568994867159896,1.32574276612747,-0.633495327783987,-0.274691859199154,-0.686613032263664,-0.274176442929051,0.780057090563977,-0.189221922821455,0.0598551494690276,0.311935595511961,-0.326328056423477,-0.94594997509465,-0.259477959014473,0.197541871116029,0.0550689161553452,0.21430859068212,-0.424994806057149,0.788334439012189,-0.266877657320504,0.681594091377642,0.521486735718483,-0.529080875872233,-0.478624293239348,0.388721914109848
"C30",0.000914535749709098,0.698248844117044,1.42028194361056,-0.143499901697349,0.77036699795153,0.60682904903097,0.0948383884536598,-0.0963242546728614,0.587056893663124,0.916568696256285,0.815005032093426,0.982213047017883,0.933114939701491,-0.0167922572351769,-0.457222565476302,-0.0780978155320527,0.227148533209543,-1.00032905692717,0.185804974250296,-0.416958138530487,-0.437020379787638,0.837992934534613,-0.0797193146022073,0.540506318419164,0.536387198449098,0.00881933614113814,0.108063180973706,0.0305226239832346,1.05040441648257,0.0980591895986448,-0.765818141796777,-0.963552386281983,0.254994645238618,0.796933508127977,-0.21413564090486,0.152281286137236,0.755526939599242,0.106012614228138,-0.0160550730872792,1.2621769219832,-0.061190465562844,0.330418237679051,-0.135720576798234,0.0549433782444098,-0.166635082894848,-0.700414055394113,-0.344003580034745,-0.447617962161249,0.789211983801867,-0.194005300510885
"C31",-0.826250752841675,0.178096139549889,0.708809077505492,-1.02902126452341,-0.336668831209739,-0.341812311043431,0.261898451287334,0.356892299764091,-0.00668259504387223,-0.825897439699974,0.0404914252248644,-1.39366338519118,-0.734829186241642,0.614360223207215,-0.580024321406692,0.325587577888173,-0.163721975818793,-0.441895170044387,-0.696226805557175,-0.112992448118214,-0.627601412957855,0.0719975880131681,0.566045874312623,0.082009368269533,1.18577745496791,-0.203344807258831,-2.17358813384083,0.64411918667042,-0.455509672217592,-1.19910650107702,0.108310292464326,0.483250530485338,0.318318843146185,-0.167535331945751,0.635674563016068,-0.280647509446935,0.3517757380384,1.02212752550077,0.213230585673164,1.4368622144341,-0.123452874854526,1.06284121570225,0.341602414610275,0.715466700230777,-0.0541847739418926,-0.636839567084805,-0.563069606734389,-0.0551094419594301,-0.373464690018645,0.698075007038565
